   5.0339921e+00   9.8112325e-02   3.5602411e-02   3.1404430e-02   9.9802028e-02   5.6213713e-03   3.0842255e-02   1.0149738e-01  -2.4335518e-02   3.0707113e-02
   5.0349913e+00   9.8130470e-02   3.5538825e-02   3.1459609e-02   9.9801987e-02   5.5587238e-03   3.0872207e-02   1.0147909e-01  -2.4399179e-02   3.0642741e-02
   5.0359924e+00   9.8155687e-02   3.5467030e-02   3.1467334e-02   9.9806282e-02   5.4897105e-03   3.0926780e-02   1.0146289e-01  -2.4469328e-02   3.0587889e-02
   5.0369912e+00   9.8183411e-02   3.5391184e-02   3.1465680e-02   9.9810850e-02   5.4145687e-03   3.0982068e-02   1.0144481e-01  -2.4545710e-02   3.0555001e-02
   5.0379919e+00   9.8217431e-02   3.5306736e-02   3.1488011e-02   9.9818057e-02   5.3267230e-03   3.1019914e-02   1.0142538e-01  -2.4634997e-02   3.0561453e-02
   5.0389912e+00   9.8247511e-02   3.5228601e-02   3.1530401e-02   9.9823353e-02   5.2452247e-03   3.1030761e-02   1.0140603e-01  -2.4717815e-02   3.0606814e-02
   5.0399919e+00   9.8275004e-02   3.5154529e-02   3.1576037e-02   9.9827863e-02   5.1699109e-03   3.1016702e-02   1.0138791e-01  -2.4794325e-02   3.0690055e-02
   5.0409911e+00   9.8298204e-02   3.5086636e-02   3.1594857e-02   9.9829800e-02   5.1008933e-03   3.1012299e-02   1.0136935e-01  -2.4864421e-02   3.0790673e-02
   5.0419914e+00   9.8319577e-02   3.5018467e-02   3.1580303e-02   9.9829728e-02   5.0316548e-03   3.1043187e-02   1.0134875e-01  -2.4934727e-02   3.0873796e-02
   5.0429910e+00   9.8340632e-02   3.4956674e-02   3.1536390e-02   9.9830958e-02   4.9689068e-03   3.1118706e-02   1.0133127e-01  -2.4998419e-02   3.0924095e-02
   5.0439921e+00   9.8359970e-02   3.4896576e-02   3.1490800e-02   9.9829869e-02   4.9058897e-03   3.1223879e-02   1.0131164e-01  -2.5062360e-02   3.0941247e-02
   5.0449909e+00   9.8385819e-02   3.4826259e-02   3.1462613e-02   9.9831143e-02   4.8304524e-03   3.1321305e-02   1.0129071e-01  -2.5138891e-02   3.0953893e-02
   5.0459916e+00   9.8413648e-02   3.4750020e-02   3.1459520e-02   9.9832674e-02   4.7490008e-03   3.1377756e-02   1.0126835e-01  -2.5221495e-02   3.0978958e-02
   5.0469916e+00   9.8441389e-02   3.4677906e-02   3.1461060e-02   9.9836153e-02   4.6737368e-03   3.1391810e-02   1.0124951e-01  -2.5295882e-02   3.1030763e-02
   5.0479919e+00   9.8462269e-02   3.4617873e-02   3.1470337e-02   9.9837488e-02   4.6108399e-03   3.1388637e-02   1.0123201e-01  -2.5359670e-02   3.1112575e-02
   5.0489911e+00   9.8487071e-02   3.4543601e-02   3.1483067e-02   9.9839803e-02   4.5355250e-03   3.1379237e-02   1.0121130e-01  -2.5438006e-02   3.1203515e-02
   5.0499918e+00   9.8502763e-02   3.4494061e-02   3.1492378e-02   9.9841198e-02   4.4853347e-03   3.1363595e-02   1.0119673e-01  -2.5488946e-02   3.1291483e-02
   5.0509911e+00   9.8520188e-02   3.4444640e-02   3.1509956e-02   9.9844294e-02   4.4352614e-03   3.1349413e-02   1.0118380e-01  -2.5539748e-02   3.1355938e-02
   5.0519921e+00   9.8529439e-02   3.4413456e-02   3.1525422e-02   9.9843953e-02   4.4036330e-03   3.1352632e-02   1.0117344e-01  -2.5571825e-02   3.1393547e-02
   5.0529910e+00   9.8538519e-02   3.4388685e-02   3.1533284e-02   9.9844457e-02   4.3784722e-03   3.1366788e-02   1.0116663e-01  -2.5597316e-02   3.1417273e-02
   5.0539917e+00   9.8542975e-02   3.4372163e-02   3.1526982e-02   9.9842443e-02   4.3596690e-03   3.1398106e-02   1.0115973e-01  -2.5616337e-02   3.1429624e-02
   5.0549909e+00   9.8545437e-02   3.4353353e-02   3.1496985e-02   9.9838429e-02   4.3406133e-03   3.1437283e-02   1.0115109e-01  -2.5635598e-02   3.1456310e-02
   5.0559916e+00   9.8543602e-02   3.4346980e-02   3.1482867e-02   9.9834174e-02   4.3341638e-03   3.1479798e-02   1.0114609e-01  -2.5642089e-02   3.1492396e-02
   5.0569912e+00   9.8544068e-02   3.4334461e-02   3.1497051e-02   9.9830297e-02   4.3214437e-03   3.1490583e-02   1.0113955e-01  -2.5654932e-02   3.1537857e-02
   5.0579912e+00   9.8544751e-02   3.4328084e-02   3.1528312e-02   9.9828239e-02   4.3149050e-03   3.1474805e-02   1.0113636e-01  -2.5659550e-02   3.1575515e-02
   5.0589915e+00   9.8543147e-02   3.4328052e-02   3.1578538e-02   9.9826107e-02   4.3147846e-03   3.1468719e-02   1.0113447e-01  -2.5659656e-02   3.1588005e-02
   5.0599915e+00   9.8543423e-02   3.4322027e-02   3.1619383e-02   9.9824255e-02   4.3086177e-03   3.1475081e-02   1.0113053e-01  -2.5665912e-02   3.1588255e-02
   5.0609914e+00   9.8543420e-02   3.4320019e-02   3.1639755e-02   9.9824416e-02   4.3085975e-03   3.1507774e-02   1.0113010e-01  -2.5665956e-02   3.1583435e-02
   5.0619910e+00   9.8538744e-02   3.4325881e-02   3.1642885e-02   9.9821802e-02   4.3145492e-03   3.1567605e-02   1.0112946e-01  -2.5659921e-02   3.1599082e-02
   5.0629910e+00   9.8536096e-02   3.4325805e-02   3.1636546e-02   9.9818886e-02   4.3144678e-03   3.1617739e-02   1.0112752e-01  -2.5659965e-02   3.1640026e-02
   5.0639924e+00   9.8531961e-02   3.4325652e-02   3.1653843e-02   9.9813610e-02   4.3142443e-03   3.1653611e-02   1.0112416e-01  -2.5660110e-02   3.1694601e-02
   5.0649916e+00   9.8529928e-02   3.4325587e-02   3.1678990e-02   9.9809799e-02   4.3140799e-03   3.1672525e-02   1.0112224e-01  -2.5660198e-02   3.1760801e-02
   5.0659912e+00   9.8528278e-02   3.4325572e-02   3.1726232e-02   9.9806462e-02   4.3139338e-03   3.1694601e-02   1.0112035e-01  -2.5662284e-02   3.1804654e-02
   5.0669912e+00   9.8526779e-02   3.4325586e-02   3.1770051e-02   9.9803554e-02   4.3138300e-03   3.1713266e-02   1.0111778e-01  -2.5662379e-02   3.1832939e-02
   5.0679919e+00   9.8524914e-02   3.4325565e-02   3.1820231e-02   9.9800680e-02   4.3137024e-03   3.1744772e-02   1.0111488e-01  -2.5662509e-02   3.1835978e-02
   5.0689911e+00   9.8522423e-02   3.4325523e-02   3.1867295e-02   9.9797626e-02   4.3135809e-03   3.1782390e-02   1.0111195e-01  -2.5662625e-02   3.1842222e-02
   5.0699914e+00   9.8519505e-02   3.4325452e-02   3.1908141e-02   9.9794203e-02   4.3134395e-03   3.1829513e-02   1.0110960e-01  -2.5662721e-02   3.1864216e-02
   5.0709914e+00   9.8514676e-02   3.4325300e-02   3.1956734e-02   9.9788728e-02   4.3132033e-03   3.1878006e-02   1.0110558e-01  -2.5662906e-02   3.1903214e-02
   5.0719914e+00   9.8509936e-02   3.4325141e-02   3.2027441e-02   9.9783199e-02   4.3129204e-03   3.1929876e-02   1.0110155e-01  -2.5663133e-02   3.1970823e-02
   5.0729913e+00   9.8505569e-02   3.4325036e-02   3.2113646e-02   9.9778066e-02   4.3126815e-03   3.1972111e-02   1.0109727e-01  -2.5663346e-02   3.2047722e-02
   5.0739909e+00   9.8501189e-02   3.4322971e-02   3.2206024e-02   9.9772929e-02   4.3124591e-03   3.1989188e-02   1.0109236e-01  -2.5663563e-02   3.2093166e-02
   5.0749909e+00   9.8498597e-02   3.4322969e-02   3.2303552e-02   9.9769675e-02   4.3123142e-03   3.1979815e-02   1.0108896e-01  -2.5663719e-02   3.2110177e-02
   5.0759916e+00   9.8495699e-02   3.4320881e-02   3.2385137e-02   9.9766500e-02   4.3121855e-03   3.1954631e-02   1.0108516e-01  -2.5663869e-02   3.2108860e-02
   5.0769908e+00   9.8492720e-02   3.4320796e-02   3.2441526e-02   9.9763214e-02   4.3120294e-03   3.1948340e-02   1.0108169e-01  -2.5664040e-02   3.2121277e-02
   5.0779915e+00   9.8491589e-02   3.4320781e-02   3.2471187e-02   9.9761738e-02   4.3119655e-03   3.1943500e-02   1.0108099e-01  -2.5664079e-02   3.2160552e-02
   5.0789907e+00   9.8488024e-02   3.4318672e-02   3.2499440e-02   9.9757847e-02   4.3118201e-03   3.1962306e-02   1.0107880e-01  -2.5664155e-02   3.2226404e-02
   5.0799918e+00   9.8484914e-02   3.4316492e-02   3.2524552e-02   9.9753522e-02   4.3116291e-03   3.1990676e-02   1.0107681e-01  -2.5664265e-02   3.2314293e-02
   5.0809914e+00   9.8482097e-02   3.4314404e-02   3.2552601e-02   9.9749739e-02   4.3114911e-03   3.2015496e-02   1.0107416e-01  -2.5664365e-02   3.2401206e-02
   5.0819910e+00   9.8479164e-02   3.4308345e-02   3.2585673e-02   9.9745053e-02   4.3053375e-03   3.2048459e-02   1.0106695e-01  -2.5672669e-02   3.2453794e-02
   5.0829913e+00   9.8476345e-02   3.4306035e-02   3.2601305e-02   9.9742924e-02   4.3051179e-03   3.2079791e-02   1.0106243e-01  -2.5673003e-02   3.2485158e-02
   5.0839909e+00   9.8473392e-02   3.4305889e-02   3.2591699e-02   9.9741270e-02   4.3050425e-03   3.2114367e-02   1.0105801e-01  -2.5673203e-02   3.2510192e-02
   5.0849912e+00   9.8470122e-02   3.4305741e-02   3.2598028e-02   9.9739215e-02   4.3049403e-03   3.2148889e-02   1.0105407e-01  -2.5673394e-02   3.2544621e-02
   5.0859908e+00   9.8465064e-02   3.4305533e-02   3.2615333e-02   9.9734439e-02   4.3047310e-03   3.2184865e-02   1.0104910e-01  -2.5673622e-02   3.2593186e-02
   5.0869912e+00   9.8462310e-02   3.4305459e-02   3.2646468e-02   9.9730322e-02   4.3045711e-03   3.2206749e-02   1.0104639e-01  -2.5673734e-02   3.2652772e-02
   5.0879911e+00   9.8459694e-02   3.4305368e-02   3.2683978e-02   9.9725121e-02   4.3043364e-03   3.2222392e-02   1.0104355e-01  -2.5673880e-02   3.2709169e-02
   5.0889911e+00   9.8456634e-02   3.4305262e-02   3.2718519e-02   9.9719947e-02   4.3041118e-03   3.2241124e-02   1.0104026e-01  -2.5674031e-02   3.2749963e-02
   5.0899907e+00   9.8453134e-02   3.4305124e-02   3.2724710e-02   9.9715340e-02   4.3039188e-03   3.2275532e-02   1.0103651e-01  -2.5674191e-02   3.2762418e-02
   5.0909906e+00   9.8449410e-02   3.4304935e-02   3.2712368e-02   9.9711201e-02   4.3037232e-03   3.2322705e-02   1.0103252e-01  -2.5674383e-02   3.2768756e-02
   5.0919917e+00   9.8446031e-02   3.4304799e-02   3.2690135e-02   9.9707343e-02   4.3035848e-03   3.2367533e-02   1.0102893e-01  -2.5674508e-02   3.2778033e-02
   5.0929906e+00   9.8443312e-02   3.4304684e-02   3.2693195e-02   9.9703065e-02   4.3033974e-03   3.2404058e-02   1.0102591e-01  -2.5674652e-02   3.2809242e-02
   5.0939913e+00   9.8440687e-02   3.4304591e-02   3.2724622e-02   9.9698380e-02   4.3031887e-03   3.2432291e-02   1.0102323e-01  -2.5674784e-02   3.2865776e-02
   5.0949912e+00   9.8438310e-02   3.4304526e-02   3.2765352e-02   9.9693920e-02   4.3030003e-03   3.2457283e-02   1.0102051e-01  -2.5674915e-02   3.2934793e-02
   5.0959912e+00   9.8435470e-02   3.4304453e-02   3.2828155e-02   9.9690122e-02   4.3028325e-03   3.2488713e-02   1.0101737e-01  -2.5675069e-02   3.3003706e-02
   5.0969911e+00   9.8432413e-02   3.4306460e-02   3.2887608e-02   9.9686726e-02   4.3026942e-03   3.2519985e-02   1.0101377e-01  -2.5675225e-02   3.3044411e-02
   5.0979907e+00   9.8430817e-02   3.4306438e-02   3.2926869e-02   9.9684971e-02   4.3026185e-03   3.2543424e-02   1.0101137e-01  -2.5675329e-02   3.3045982e-02
   5.0989911e+00   9.8426850e-02   3.4306299e-02   3.2942429e-02   9.9680500e-02   4.3024377e-03   3.2562208e-02   1.0100694e-01  -2.5675506e-02   3.3036660e-02
   5.0999910e+00   9.8422833e-02   3.4306109e-02   3.2958124e-02   9.9675226e-02   4.3021825e-03   3.2574730e-02   1.0100319e-01  -2.5675694e-02   3.3026913e-02
   5.1009910e+00   9.8419545e-02   3.4305975e-02   3.2986249e-02   9.9670024e-02   4.3019341e-03   3.2599850e-02   1.0100018e-01  -2.5675849e-02   3.3042538e-02
   5.1019913e+00   9.8416577e-02   3.4305921e-02   3.3039450e-02   9.9664894e-02   4.3017395e-03   3.2627899e-02   1.0099775e-01  -2.5675935e-02   3.3089832e-02
   5.1029905e+00   9.8411615e-02   3.4313871e-02   3.3111653e-02   9.9659452e-02   4.3075589e-03   3.2656082e-02   1.0099687e-01  -2.5669931e-02   3.3136593e-02
   5.1039912e+00   9.8408274e-02   3.4315928e-02   3.3196409e-02   9.9654066e-02   4.3073283e-03   3.2671623e-02   1.0099371e-01  -2.5670074e-02   3.3174173e-02
   5.1049908e+00   9.8406252e-02   3.4312011e-02   3.3271572e-02   9.9649036e-02   4.3011405e-03   3.2680926e-02   1.0098767e-01  -2.5676309e-02   3.3183620e-02
   5.1059908e+00   9.8401382e-02   3.4311779e-02   3.3331074e-02   9.9644165e-02   4.3008422e-03   3.2699749e-02   1.0098264e-01  -2.5676611e-02   3.3167853e-02
   5.1069904e+00   9.8393367e-02   3.4317531e-02   3.3384344e-02   9.9639304e-02   4.3066704e-03   3.2724649e-02   1.0097950e-01  -2.5670702e-02   3.3152146e-02
   5.1079907e+00   9.8387853e-02   3.4317365e-02   3.3428115e-02   9.9634613e-02   4.3064895e-03   3.2778061e-02   1.0097602e-01  -2.5670829e-02   3.3148925e-02
   5.1089907e+00   9.8382211e-02   3.4317192e-02   3.3497103e-02   9.9629370e-02   4.3062566e-03   3.2840546e-02   1.0097393e-01  -2.5670929e-02   3.3161280e-02
   5.1099910e+00   9.8379151e-02   3.4319247e-02   3.3558027e-02   9.9625494e-02   4.3060739e-03   3.2898515e-02   1.0097462e-01  -2.5670923e-02   3.3191289e-02
   5.1109906e+00   9.8373975e-02   3.4319131e-02   3.3620792e-02   9.9618949e-02   4.3058188e-03   3.2939286e-02   1.0097339e-01  -2.5670952e-02   3.3216066e-02
   5.1119913e+00   9.8370292e-02   3.4316854e-02   3.3666285e-02   9.9614810e-02   4.3056111e-03   3.2959656e-02   1.0097297e-01  -2.5671002e-02   3.3233601e-02
   5.1129905e+00   9.8364745e-02   3.4316644e-02   3.3691101e-02   9.9609474e-02   4.3053854e-03   3.2965722e-02   1.0096935e-01  -2.5671154e-02   3.3227136e-02
   5.1139912e+00   9.8359496e-02   3.4322910e-02   3.3717552e-02   9.9606926e-02   4.3117335e-03   3.2960803e-02   1.0096826e-01  -2.5664737e-02   3.3212918e-02
   5.1149904e+00   9.8355054e-02   3.4324938e-02   3.3758945e-02   9.9603023e-02   4.3115976e-03   3.2967037e-02   1.0096329e-01  -2.5664919e-02   3.3222242e-02
   5.1159915e+00   9.8353100e-02   3.4324935e-02   3.3813139e-02   9.9600332e-02   4.3114878e-03   3.2978000e-02   1.0096064e-01  -2.5665034e-02   3.3251892e-02
   5.1169904e+00   9.8351235e-02   3.4324901e-02   3.3867999e-02   9.9596764e-02   4.3113107e-03   3.3010887e-02   1.0095837e-01  -2.5665171e-02   3.3313003e-02
   5.1179911e+00   9.8346802e-02   3.4324740e-02   3.3908598e-02   9.9590566e-02   4.3110328e-03   3.3054603e-02   1.0095418e-01  -2.5665379e-02   3.3391329e-02
   5.1189903e+00   9.8341347e-02   3.4324514e-02   3.3921232e-02   9.9584053e-02   4.3107509e-03   3.3104658e-02   1.0094930e-01  -2.5665608e-02   3.3466444e-02
   5.1199910e+00   9.8335441e-02   3.4324255e-02   3.3908427e-02   9.9578239e-02   4.3105050e-03   3.3148421e-02   1.0094387e-01  -2.5665851e-02   3.3529161e-02
   5.1209902e+00   9.8327776e-02   3.4323909e-02   3.3909841e-02   9.9571089e-02   4.3101812e-03   3.3168742e-02   1.0093579e-01  -2.5666225e-02   3.3580713e-02
   5.1219909e+00   9.8322983e-02   3.4323752e-02   3.3934757e-02   9.9566169e-02   4.3099844e-03   3.3162550e-02   1.0092945e-01  -2.5666492e-02   3.3624495e-02
   5.1229905e+00   9.8319115e-02   3.4323636e-02   3.3984770e-02   9.9561638e-02   4.3097833e-03   3.3143515e-02   1.0092352e-01  -2.5666760e-02   3.3655775e-02
   5.1239912e+00   9.8314642e-02   3.4323521e-02   3.4059859e-02   9.9557421e-02   4.3095998e-03   3.3140266e-02   1.0091874e-01  -2.5666977e-02   3.3693285e-02
   5.1249904e+00   9.8310380e-02   3.4323411e-02   3.4128895e-02   9.9552769e-02   4.3093905e-03   3.3158949e-02   1.0091444e-01  -2.5667183e-02   3.3743288e-02
   5.1259904e+00   9.8305630e-02   3.4323272e-02   3.4185134e-02   9.9547476e-02   4.3091592e-03   3.3205955e-02   1.0091073e-01  -2.5667361e-02   3.3809329e-02
   5.1269907e+00   9.8300584e-02   3.4323080e-02   3.4206908e-02   9.9541147e-02   4.3088873e-03   3.3256027e-02   1.0090672e-01  -2.5667544e-02   3.3868685e-02
   5.1279914e+00   9.8295400e-02   3.4322878e-02   3.4213140e-02   9.9533987e-02   4.3085935e-03   3.3284058e-02   1.0090191e-01  -2.5667745e-02   3.3909264e-02
   5.1289903e+00   9.8291147e-02   3.4322706e-02   3.4231771e-02   9.9527168e-02   4.3082893e-03   3.3308966e-02   1.0089657e-01  -2.5667991e-02   3.3937309e-02
   5.1299910e+00   9.8287389e-02   3.4322613e-02   3.4278734e-02   9.9521696e-02   4.3080691e-03   3.3327590e-02   1.0089040e-01  -2.5668247e-02   3.3959105e-02
   5.1309906e+00   9.8283828e-02   3.4320220e-02   3.4341311e-02   9.9518045e-02   4.3077851e-03   3.3346341e-02   1.0088400e-01  -2.5668654e-02   3.3977789e-02
   5.1319909e+00   9.8283500e-02   3.4311867e-02   3.4418072e-02   9.9517341e-02   4.3014532e-03   3.3363501e-02   1.0087847e-01  -2.5675203e-02   3.4004677e-02
   5.1329901e+00   9.8278600e-02   3.4313837e-02   3.4480531e-02   9.9513812e-02   4.3013052e-03   3.3394824e-02   1.0087330e-01  -2.5675437e-02   3.4054261e-02
   5.1339908e+00   9.8270869e-02   3.4313597e-02   3.4522716e-02   9.9506777e-02   4.3010357e-03   3.3424469e-02   1.0086631e-01  -2.5675718e-02   3.4124771e-02
   5.1349900e+00   9.8265643e-02   3.4311191e-02   3.4531955e-02   9.9499432e-02   4.3006687e-03   3.3455750e-02   1.0086167e-01  -2.5675981e-02   3.4190339e-02
   5.1359911e+00   9.8261280e-02   3.4310987e-02   3.4525508e-02   9.9491656e-02   4.3003248e-03   3.3480589e-02   1.0085691e-01  -2.5676208e-02   3.4252927e-02
   5.1369907e+00   9.8255709e-02   3.4310736e-02   3.4514273e-02   9.9482187e-02   4.2999263e-03   3.3511829e-02   1.0084948e-01  -2.5676530e-02   3.4301208e-02
   5.1379903e+00   9.8252318e-02   3.4310561e-02   3.4495386e-02   9.9475187e-02   4.2996106e-03   3.3540668e-02   1.0084286e-01  -2.5676833e-02   3.4323053e-02
   5.1389903e+00   9.8247835e-02   3.4310351e-02   3.4476552e-02   9.9469352e-02   4.2993609e-03   3.3550428e-02   1.0083593e-01  -2.5677130e-02   3.4325964e-02
   5.1399906e+00   9.8242357e-02   3.4310093e-02   3.4448067e-02   9.9463497e-02   4.2991190e-03   3.3550336e-02   1.0082945e-01  -2.5677400e-02   3.4328843e-02
   5.1409902e+00   9.8233460e-02   3.4311869e-02   3.4446357e-02   9.9454852e-02   4.2987795e-03   3.3542357e-02   1.0082168e-01  -2.5677707e-02   3.4352149e-02
   5.1419905e+00   9.8227311e-02   3.4309472e-02   3.4468089e-02   9.9448425e-02   4.2984474e-03   3.3555057e-02   1.0081663e-01  -2.5677987e-02   3.4402385e-02
   5.1429901e+00   9.8221570e-02   3.4309257e-02   3.4527542e-02   9.9442074e-02   4.2981781e-03   3.3583470e-02   1.0081217e-01  -2.5678192e-02   3.4464989e-02
   5.1439904e+00   9.8216736e-02   3.4309135e-02   3.4596565e-02   9.9435704e-02   4.2979187e-03   3.3629796e-02   1.0080766e-01  -2.5678386e-02   3.4527515e-02
   5.1449904e+00   9.8211854e-02   3.4308986e-02   3.4665120e-02   9.9428905e-02   4.2976144e-03   3.3676631e-02   1.0080282e-01  -2.5678616e-02   3.4571048e-02
   5.1459903e+00   9.8206813e-02   3.4308830e-02   3.4718177e-02   9.9421392e-02   4.2972950e-03   3.3714014e-02   1.0079696e-01  -2.5678870e-02   3.4605355e-02
   5.1469903e+00   9.8200183e-02   3.4308586e-02   3.4761898e-02   9.9413372e-02   4.2969525e-03   3.3726374e-02   1.0079033e-01  -2.5679156e-02   3.4623997e-02
   5.1479903e+00   9.8193293e-02   3.4308291e-02   3.4774175e-02   9.9405978e-02   4.2966110e-03   3.3738844e-02   1.0078347e-01  -2.5679481e-02   3.4652066e-02
   5.1489906e+00   9.8183574e-02   3.4307897e-02   3.4797376e-02   9.9397022e-02   4.2962321e-03   3.3749433e-02   1.0077562e-01  -2.5679817e-02   3.4690874e-02
   5.1499906e+00   9.8176937e-02   3.4307628e-02   3.4831659e-02   9.9389734e-02   4.2958979e-03   3.3774485e-02   1.0076999e-01  -2.5680096e-02   3.4747060e-02
   5.1509902e+00   9.8171066e-02   3.4307469e-02   3.4897350e-02   9.9381926e-02   4.2955830e-03   3.3802383e-02   1.0076507e-01  -2.5680301e-02   3.4819023e-02
