   5.0139914e+00  -1.0210176e-02   1.4207692e-02  -1.0210176e-02   1.7283400e-02  -1.0210176e-02   1.4207692e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02   1.0989244e-03   6.0896797e-03  -2.5455226e-03   5.6951830e-03  -7.3215253e-03  -2.4230676e-02  -3.2040471e-05  -3.1463078e-05  -2.3755084e-04   5.5767325e+01   2.7173981e-02
   5.0149917e+00  -1.0995574e-02   1.5371121e-02  -1.0995574e-02   1.8666439e-02  -1.0995574e-02   1.5371121e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -1.3513892e-03   6.7154300e-03  -3.6143834e-03   6.5600739e-03  -7.9499351e-03  -3.1141540e-02  -3.1837798e-05  -3.1463079e-05  -2.2259118e-04   5.5772350e+01   3.0377683e-02
   5.0159917e+00  -1.1780972e-02   1.6469058e-02  -1.1780972e-02   1.9999757e-02  -1.1780972e-02   1.6469058e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.1109942e-03   7.2675673e-03  -5.1847573e-03   7.7379450e-03  -8.1995568e-03  -3.8995522e-02  -3.1901622e-05  -3.1439496e-05  -1.9201037e-04   5.5778885e+01   3.3332207e-02
   5.0169920e+00  -1.2566371e-02   1.7625926e-02  -1.2566371e-02   2.1377879e-02  -1.2566371e-02   1.7625926e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.9272303e-03   7.7365089e-03  -7.0866714e-03   9.3083220e-03  -8.3252205e-03  -4.7713874e-02  -3.2016049e-05  -3.1463079e-05  -1.4552398e-04   5.5784666e+01   3.5906320e-02
   5.0179916e+00  -1.3351769e-02   1.8727547e-02  -1.3351769e-02   2.2713997e-02  -1.3351769e-02   1.8727547e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -4.1782937e-03   8.3648274e-03  -9.2056050e-03   1.0957524e-02  -8.3884389e-03  -5.7268561e-02  -3.1878907e-05  -3.1557407e-05  -1.1477391e-04   5.5790445e+01   3.8797039e-02
   5.0189919e+00  -1.4137167e-02   1.9677677e-02  -1.4137167e-02   2.3935025e-02  -1.4137167e-02   1.9677677e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -4.1783673e-03   9.3089081e-03  -1.1279926e-02   1.2450479e-02  -8.5768910e-03  -6.6641378e-02  -3.1675339e-05  -3.1486659e-05  -8.4250112e-05   5.5797107e+01   4.1436664e-02
   5.0199919e+00  -1.4922565e-02   2.0770881e-02  -1.4922565e-02   2.5264749e-02  -1.4922565e-02   2.0770881e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -4.5566470e-03   1.0409003e-02  -1.3226491e-02   1.3706763e-02  -8.9555962e-03  -6.8524487e-02  -3.2048256e-05  -3.1463076e-05  -6.9221512e-05   5.5806029e+01   4.3573229e-02
   5.0209919e+00  -1.5707963e-02   2.1674622e-02  -1.5707963e-02   2.6450960e-02  -1.5707963e-02   2.1674622e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -5.4365574e-03   1.1586757e-02  -1.4860006e-02   1.4884711e-02  -9.3960478e-03  -6.4362544e-02  -9.3222753e-05  -3.1533825e-05  -8.4129521e-05   5.5810424e+01   4.5898527e-02
   5.0219918e+00  -1.6493361e-02   2.2758353e-02  -1.6493361e-02   2.7773508e-02  -1.6493361e-02   2.2758353e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -6.8191038e-03   1.2607136e-02  -1.6117467e-02   1.6063884e-02  -9.8981075e-03  -5.7607984e-02  -2.1883915e-04  -3.1558324e-05  -1.1471261e-04   5.5815388e+01   4.8096636e-02
   5.0229918e+00  -1.7278760e-02   2.4157358e-02  -1.7278760e-02   2.9335058e-02  -1.7278760e-02   2.4157358e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -8.4522278e-03   1.3471228e-02  -1.6935681e-02   1.7398108e-02  -1.0463327e-02  -4.9676139e-02  -4.0835989e-04  -3.1510241e-05  -1.4547412e-04   5.5823556e+01   4.9919458e-02
   5.0239917e+00  -1.8064158e-02   2.5255420e-02  -1.8064158e-02   3.0668470e-02  -1.8064158e-02   2.5255420e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -1.0023167e-02   1.4257663e-02  -1.7436416e-02   1.8653943e-02  -1.1028039e-02  -4.0486905e-02  -6.5961564e-04  -3.1463076e-05  -1.7620451e-04   5.5829528e+01   5.1553252e-02
   5.0249913e+00  -1.8849556e-02   2.6353481e-02  -1.8849556e-02   3.2001882e-02  -1.8849556e-02   2.6353481e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -1.1467990e-02   1.5041514e-02  -1.7938899e-02   1.9834092e-02  -1.1592889e-02  -3.0511978e-02  -8.4766755e-04  -3.1557407e-05  -2.0675369e-04   5.5836815e+01   5.3122570e-02
   5.0259917e+00  -1.9634954e-02   2.7454769e-02  -1.9634954e-02   3.3337745e-02  -1.9634954e-02   2.7454769e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -1.2661182e-02   1.6219307e-02  -1.8631710e-02   2.0853644e-02  -1.2222304e-02  -2.0616727e-02  -9.7295842e-04   3.1250841e-05  -2.0682009e-04   5.5843225e+01   5.4568400e-02
   5.0269920e+00  -2.0420352e-02   2.8514894e-02  -2.0420352e-02   3.4642335e-02  -2.0420352e-02   2.8514894e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -1.3666447e-02   1.7947641e-02  -1.9321701e-02   2.1874656e-02  -1.2851052e-02  -1.1348255e-02  -9.7345687e-04   9.4082718e-05  -2.0681804e-04   5.5847246e+01   5.5636115e-02
   5.0279923e+00  -2.1205750e-02   2.9405286e-02  -2.1205750e-02   3.5818210e-02  -2.1205750e-02   2.9405286e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -1.4610818e-02   2.0068125e-02  -2.0077774e-02   2.3210371e-02  -1.3478073e-02  -3.0227978e-03  -9.7341313e-04   1.5703246e-04  -1.9204698e-04   5.5852023e+01   5.6455010e-02
   5.0289912e+00  -2.1991149e-02   3.0494371e-02  -2.1991149e-02   3.7144811e-02  -2.1991149e-02   3.0494371e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -1.5615068e-02   2.1796534e-02  -2.0578424e-02   2.4936761e-02  -1.4106472e-02   4.0455155e-03  -9.7343074e-04   1.5712679e-04  -1.6157483e-04   5.5859185e+01   5.7018456e-02
   5.0299915e+00  -2.2776547e-02   3.1583456e-02  -2.2776547e-02   3.8471411e-02  -2.2776547e-02   3.1583456e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -1.6933727e-02   2.2737675e-02  -2.0828710e-02   2.6744627e-02  -1.4671650e-02   9.7005284e-03  -9.7347359e-04   1.5710320e-04  -1.4554192e-04   5.5863766e+01   5.7269972e-02
   5.0309915e+00  -2.3561945e-02   3.3088630e-02  -2.3561945e-02   4.0113975e-02  -2.3561945e-02   3.3088630e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -1.8568026e-02   2.3209662e-02  -2.0891787e-02   2.8472778e-02  -1.5174732e-02   1.4177086e-02  -9.7342207e-04   1.5717395e-04  -1.4555014e-04   5.5866849e+01   5.7334779e-02
   5.0319922e+00  -2.4347343e-02   3.4039850e-02  -2.4347343e-02   4.1335716e-02  -2.4347343e-02   3.4039850e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.0516119e-02   2.3602626e-02  -2.0891763e-02   3.0043299e-02  -1.5550933e-02   1.7711610e-02  -9.7342207e-04   1.5712678e-04  -1.4553824e-04   5.5870621e+01   5.7145278e-02
   5.0329914e+00  -2.5132741e-02   3.5137910e-02  -2.5132741e-02   4.2669126e-02  -2.5132741e-02   3.5137910e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.2462936e-02   2.4387894e-02  -2.1082536e-02   3.1613507e-02  -1.5866393e-02   2.0538577e-02  -9.1170039e-04   1.5707962e-04  -1.6115605e-04   5.5876399e+01   5.6709425e-02
   5.0339921e+00  -2.5918139e-02   3.6097153e-02  -2.5918139e-02   4.3897125e-02  -2.5918139e-02   3.6097153e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.4222134e-02   2.5880895e-02  -2.1584421e-02   3.3342628e-02  -1.6116493e-02   2.3052629e-02  -9.1173960e-04   1.5712678e-04  -1.7612858e-04   5.5881679e+01   5.6265769e-02
   5.0349913e+00  -2.6703538e-02   3.7191006e-02  -2.6703538e-02   4.5227341e-02  -2.6703538e-02   3.7191006e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.5606028e-02   2.8000303e-02  -2.2464841e-02   3.4834348e-02  -1.6430628e-02   2.5487031e-02  -8.4801777e-04   1.5700888e-04  -1.9203488e-04   5.5886453e+01   5.5640038e-02
   5.0359924e+00  -2.7488936e-02   3.8078619e-02  -2.7488936e-02   4.6401211e-02  -2.7488936e-02   3.8078619e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.6547575e-02   3.0121520e-02  -2.3528640e-02   3.6090008e-02  -1.6934491e-02   2.8078871e-02  -7.2263705e-04   1.5712679e-04  -1.7638502e-04   5.5893993e+01   5.4948288e-02
   5.0369912e+00  -2.8274334e-02   3.9166580e-02  -2.8274334e-02   4.7726960e-02  -2.8274334e-02   3.9166580e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.7111827e-02   3.1535602e-02  -2.4536708e-02   3.7189905e-02  -1.7626416e-02   3.0593206e-02  -6.6010486e-04   1.5717395e-04  -1.6132471e-04   5.5898893e+01   5.4195176e-02
   5.0379919e+00  -2.9059732e-02   4.0628208e-02  -2.9059732e-02   4.9336177e-02  -2.9059732e-02   4.0628208e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.7614953e-02   3.2162177e-02  -2.5353298e-02   3.8212186e-02  -1.8505346e-02   3.2556445e-02  -7.2156030e-04   1.5717395e-04  -1.3224849e-04   5.5904297e+01   5.3313753e-02
   5.0389912e+00  -2.9845130e-02   4.1726268e-02  -2.9845130e-02   5.0669587e-02  -2.9845130e-02   4.1726268e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.8181903e-02   3.2475938e-02  -2.5981733e-02   3.9468357e-02  -1.9573425e-02   3.4048898e-02  -7.8551608e-04   1.5717395e-04  -1.1485112e-04   5.5911210e+01   5.2496788e-02
   5.0399919e+00  -3.0630528e-02   4.2430683e-02  -3.0630528e-02   5.1704374e-02  -3.0630528e-02   4.2430683e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.8810710e-02   3.2869128e-02  -2.6484295e-02   4.1038558e-02  -2.0830077e-02   3.5071552e-02  -7.8570474e-04   1.5703245e-04  -9.9829111e-05   5.5917618e+01   5.1742031e-02
   5.0409911e+00  -3.1415927e-02   4.3518649e-02  -3.1415927e-02   5.3030127e-02  -3.1415927e-02   4.3518649e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.9376579e-02   3.3812906e-02  -2.7100327e-02   4.2688459e-02  -2.2149733e-02   3.5854681e-02  -7.8622087e-04   1.5712678e-04  -9.9815172e-05   5.5922140e+01   5.1051501e-02
   5.0419914e+00  -3.2201325e-02   4.4606616e-02  -3.2201325e-02   5.4355880e-02  -3.2201325e-02   4.4606616e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -2.9813788e-02   3.5305492e-02  -2.7929722e-02   4.4025310e-02  -2.3343825e-02   3.6797329e-02  -7.8602788e-04   1.5734085e-04  -1.1421594e-04   5.5925786e+01   5.0359753e-02
   5.0429910e+00  -3.2986723e-02   4.5694582e-02  -3.2986723e-02   5.5681634e-02  -3.2986723e-02   4.5694582e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.0065042e-02   3.7033060e-02  -2.9060403e-02   4.4965083e-02  -2.4412227e-02   3.8212187e-02  -7.8596414e-04   1.5712678e-04  -1.1491496e-04   5.5931064e+01   4.9732165e-02
   5.0439921e+00  -3.3772121e-02   4.7404047e-02  -3.3772121e-02   5.7479202e-02  -3.3772121e-02   4.7404047e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.0127825e-02   3.8368682e-02  -3.0442530e-02   4.5829030e-02  -2.5290581e-02   4.0017915e-02  -8.4775565e-04   1.5710320e-04  -1.3050915e-04   5.5937724e+01   4.9103001e-02
   5.0449909e+00  -3.4557519e-02   4.8506467e-02  -3.4557519e-02   5.8815927e-02  -3.4557519e-02   4.8506467e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.0127751e-02   3.9073559e-02  -3.1826010e-02   4.6851498e-02  -2.6170782e-02   4.1902402e-02  -9.7321336e-04   1.5715037e-04  -1.3069135e-04   5.5943128e+01   4.8348519e-02
   5.0459916e+00  -3.5342917e-02   4.9180945e-02  -3.5342917e-02   5.9827513e-02  -3.5342917e-02   4.9180945e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.0253965e-02   3.9466258e-02  -3.2956142e-02   4.8264671e-02  -2.7049851e-02   4.3473058e-02  -1.0989740e-03   1.5698529e-04  -1.3069086e-04   5.5947210e+01   4.7533772e-02
   5.0469916e+00  -3.6128316e-02   5.0752122e-02  -3.6128316e-02   6.1520442e-02  -3.6128316e-02   5.0752122e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.0442772e-02   3.9859897e-02  -3.3772341e-02   4.9913557e-02  -2.8055745e-02   4.4652424e-02  -1.1627666e-03   9.4318539e-05  -1.1480624e-04   5.5953934e+01   4.6779918e-02
   5.0479919e+00  -3.6913714e-02   5.1372149e-02  -3.6913714e-02   6.2490598e-02  -3.6913714e-02   5.1372149e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.0819146e-02   4.0568816e-02  -3.4274776e-02   5.1248857e-02  -2.9124322e-02   4.5278082e-02  -1.2247023e-03   9.4342122e-05  -1.1489397e-04   5.5958519e+01   4.6150659e-02
   5.0489911e+00  -3.7699112e-02   5.2465173e-02  -3.7699112e-02   6.3820186e-02  -3.7699112e-02   5.2465173e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.1385690e-02   4.1666454e-02  -3.4589082e-02   5.2269376e-02  -3.0255016e-02   4.5830413e-02  -1.2248674e-03   1.5679205e-04  -1.1486358e-04   5.5961726e+01   4.5396813e-02
   5.0499918e+00  -3.8484510e-02   5.3534854e-02  -3.8484510e-02   6.5132065e-02  -3.8484510e-02   5.3534854e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.2076373e-02   4.3159708e-02  -3.4779407e-02   5.3135984e-02  -3.1386295e-02   4.6458343e-02  -1.2248211e-03   1.5712678e-04  -1.1478427e-04   5.5966249e+01   4.4894502e-02
   5.0509911e+00  -3.9269908e-02   5.4627402e-02  -3.9269908e-02   6.6461291e-02  -3.9269908e-02   5.4627402e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.2832002e-02   4.4572702e-02  -3.5028685e-02   5.4077531e-02  -3.2453744e-02   4.7478683e-02  -1.2245905e-03   1.5705604e-04  -1.0034874e-04   5.5971588e+01   4.4392597e-02
   5.0519921e+00  -4.0055306e-02   5.6267052e-02  -4.0055306e-02   6.8206225e-02  -4.0055306e-02   5.6267052e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.3521528e-02   4.5908260e-02  -3.5594705e-02   5.5410634e-02  -3.3458937e-02   4.9049592e-02  -1.2247320e-03   1.5693813e-04  -9.9916728e-05   5.5977744e+01   4.4076589e-02
   5.0529910e+00  -4.0840704e-02   5.7370328e-02  -4.0840704e-02   6.9543602e-02  -4.0840704e-02   5.7370328e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.4150082e-02   4.7243522e-02  -3.6475439e-02   5.7218821e-02  -3.4403351e-02   5.0777687e-02  -1.2248202e-03   1.5705604e-04  -8.4273158e-05   5.5980448e+01   4.3824854e-02
   5.0539917e+00  -4.1626103e-02   5.7920732e-02  -4.1626103e-02   7.0460866e-02  -4.1626103e-02   5.7920732e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.4778419e-02   4.8971258e-02  -3.7479980e-02   5.8946216e-02  -3.5155765e-02   5.2349214e-02  -1.2884539e-03   1.5705604e-04  -8.4216296e-05   5.5983525e+01   4.3637768e-02
   5.0549909e+00  -4.2411501e-02   5.9013576e-02  -4.2411501e-02   7.1790317e-02  -4.2411501e-02   5.9013576e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.5280036e-02   5.1013971e-02  -3.8485029e-02   6.0517475e-02  -3.5846976e-02   5.3448538e-02  -1.2886862e-03   1.5698529e-04  -9.9841519e-05   5.5990377e+01   4.3449016e-02
   5.0559916e+00  -4.3196899e-02   6.0109465e-02  -4.3196899e-02   7.3122077e-02  -4.3196899e-02   6.0109465e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.5846431e-02   5.2820034e-02  -3.9429203e-02   6.1851557e-02  -3.6475577e-02   5.4154803e-02  -1.2884303e-03   1.5707962e-04  -1.1485623e-04   5.5992765e+01   4.3386385e-02
   5.0569912e+00  -4.3982297e-02   6.1202365e-02  -4.3982297e-02   7.4451570e-02  -4.3982297e-02   6.1202365e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.6475776e-02   5.4077131e-02  -4.0118741e-02   6.3344040e-02  -3.7103364e-02   5.4625957e-02  -1.2883596e-03   1.5705604e-04  -1.3041184e-04   5.5997415e+01   4.3260890e-02
   5.0579912e+00  -4.4767695e-02   6.2295264e-02  -4.4767695e-02   7.5781062e-02  -4.4767695e-02   6.2295264e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.7102258e-02   5.4861815e-02  -4.0620744e-02   6.4993810e-02  -3.7731504e-02   5.5254806e-02  -1.2884775e-03   9.4509023e-05  -1.3065470e-04   5.6003197e+01   4.3196403e-02
   5.0589915e+00  -4.5553093e-02   6.3101975e-02  -4.5553093e-02   7.6893634e-02  -4.5553093e-02   6.3101975e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.7856532e-02   5.5490998e-02  -4.1124953e-02   6.6406085e-02  -3.8359280e-02   5.6511382e-02  -1.2885203e-03   9.4342120e-05  -1.3064612e-04   5.6006086e+01   4.3196122e-02
   5.0599915e+00  -4.6338492e-02   6.4189940e-02  -4.6338492e-02   7.8219387e-02  -4.6338492e-02   6.4189940e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.8610748e-02   5.6354593e-02  -4.1691675e-02   6.7663334e-02  -3.9052743e-02   5.8238175e-02  -1.2884504e-03   9.4294956e-05  -1.3064690e-04   5.6013751e+01   4.3135259e-02
   5.0609914e+00  -4.7123890e-02   6.6184701e-02  -4.7123890e-02   8.0233612e-02  -4.7123890e-02   6.6184701e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -3.9364205e-02   5.7688653e-02  -4.2380353e-02   6.8527258e-02  -3.9743378e-02   6.0045087e-02  -1.2249853e-03   9.4224210e-05  -1.1479967e-04   5.6019783e+01   4.3134987e-02
   5.0619910e+00  -4.7909288e-02   6.7287779e-02  -4.7909288e-02   8.1570839e-02  -4.7909288e-02   6.7287779e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -4.0118431e-02   5.9495365e-02  -4.3324531e-02   6.9390709e-02  -4.0433789e-02   6.1379338e-02  -1.2248202e-03   9.4271374e-05  -1.1484149e-04   5.6024307e+01   4.3195628e-02
   5.0629910e+00  -4.8694686e-02   6.8390857e-02  -4.8694686e-02   8.2908066e-02  -4.8694686e-02   6.8390857e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00  -0.0000000e+00   4.3057893e-02  -4.0809481e-02   6.1380913e-02  -4.4329604e-02   7.0648766e-02  -4.1189515e-02   6.2244222e-02  -1.2248674e-03   9.4318539e-05  -1.1487576e-04   5.6031345e+01   4.3196074e-02
